name,Negative3_0605,NegativeSab_0905,Negative_0705,Negative_0805,Negative_1305,Negative_2504,Negcontrole_librrun,PEDI00208_Rand,PEDI00209_Rand,PEDI00210_Rand,PEDI00211_Rand,PEDI00212_Rand,PEDI00213_Rand,PEDI00214_Rand,PEDI00216_Rand,PEDI00217_Rand,PEDI00218_Rand,PEDI00221_Rand,PEDI00232_Rand,PEDI00237_Rand,PEDI00238_Rand,PEDI00239_Rand,PEDI00240_Rand,PEDI00241_Rand,PEDI00242_Rand,PEDI00243_Rand,PEDI00244_Rand,PEDI00245_Rand,PEDI00246_Rand,PEDI00247_Rand,PEDI00248_Rand,PEDI00249_Rand,PEDI00250_Rand,PEDI00251_Rand,PEDI00252_Rand,PEDI00257_Rand,PEDI00261_Rand,PEDI00264_Rand,PEDI00268_Rand,PEDI00270_Rand,PEDI01152_Rand,PEDI01153_Rand,PEDI01154_Rand,PEDI01160_Rand,PEDI01161_Rand,PEDI01162_Rand,PEDI01163_Rand,PEDI01164_Rand,PEDI01165_Rand,PEDI01167_Rand,PEDI01169_Rand,PEDI01172_Rand,PEDI01174_Rand,PEDI01178_Rand,PEDI01181_Rand,PEDI01183_Rand,PEDI01184_Rand,PEDI01185_Rand,PEDI01187_Rand,PEDI01189_Rand,PEDI01192_Rand,PEDI01193_Rand,PEDI01195_Rand,PEDI01196_Rand,PEDI01197_Rand,PEDI01198_Rand,PEDI01199_Rand,PEDI01200_Rand,PEDI01201_Rand,PEDI01202_Rand,PEDI01203_Rand,PEDI01204_Rand,PEDI01206_Rand,PEDI01207_Rand,PEDI01208_Rand,PEDI01209_Rand,PEDI01210_Rand,PEDI01212_Rand,PEDI01213_Rand,PEDI01214_Rand,PEDI01215_Rand,PEDI01216_Rand,PEDI02946_Rand,PEDI02947_Rand,PEDI02949_Rand,PEDI02951_Rand,PEDI02958_Rand,PEDI02963_Rand,PEDI02964_Rand,PEDI02966_Rand,PEDI02991_Rand,PEDI02994_Rand,PEDI02995_Rand,PEDI02999_Rand,PEDI03000_Rand,Positive_1305
UMGS1975 sp900546685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,52,0,0,17845,0,15,0,371,0,169,0,0,0,0,0,181,74,0,0,0,0,0,0,0,0,0,223,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1635,0,0,0,0,0,0,0,0,0,0,0,0,0,2509
CAG-485 sp900760735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,45,0,0,0,31,0,118,0,0,18,0,0,93,120,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,836,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,31,0,157
Tener-01 sp001940985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,15,0,0,0,0,16,0,0,0,10,0,0,321,0,0,0,14,0,17,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaeroplasma sp900767915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,31,0,0,67,0,0,0,0,0,38,0,0,0,0,0,10,211,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
Rubeoparvulum massiliense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,140,0,0,0,0,25,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
Afipia broomeae,34,48,0,103,60,0,0,50,0,55,173,4086,59,125,0,60,115,60,0,0,504,203,60,122,6650,167,99,239,308,361,42,1813,0,769,433,49,3730,39,1271,17,925,165,1431,2504,1787,313,69,20,1093,166243,24,0,380,645,0,15,0,515,25,15464,210,210,1000,102,10,33,11,117,28,270,180,716,45,127,17,69,142,30,79,27,73,344,441,221,283,291,298,324,87,75,155,40,47,1285,0,28
Duodenibacillus sp900552545,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,17,0,0,0,0,0,0,0,73,0,0,0,0,0,0,22,0,0,0,0,57,0,26,0,25,0,21,38,14,0,0,0,24,4527,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,11,0,0,0,0,0,0,0,0,0,0,0,19,0,0
CAG-878 sp000432255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,32,0,0,0,0,47,0,28,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
CAG-475 sp900550855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neobacillus jeddahensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1196,0,0,0,0,0,0,0,0,16,0,0,52,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1098,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RUG572 sp900771305,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,69,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,16,0,0,37,791,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
Blastococcus massiliensis,0,0,0,0,0,0,10,0,0,0,20,59,0,0,0,14,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,27,0,0,0,0,41,0,17,0,51,0,14,35,14,15,0,0,98,2352,0,0,11,13,0,12,0,17,0,196,0,0,15,0,0,29,0,0,0,0,0,0,0,28,0,0,0,0,22,0,0,47,0,0,0,21,0,0,0,0,0,0,0,79,0,0
CAG-269 sp000437215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dysosmobacter sp900544955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,25,0,26,0,0,0,0,0,36,131,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,60
UMGS1603 sp900759005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,17,0,0,0,18,0,0,17,0,0,0,70,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,87
CAG-269 sp900553985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,77,0,0,49,0,18,0,58,0,23,0,0,0,0,0,18,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,46,0,0,0,0,0,0,0,0,0,0,23,0,206
CAG-279 sp900541555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,29,0,0,0,616,0,63,0,0,43,0,0,44,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,14,0,0,25,0,118
Collinsella sp900757235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,324,0,0,0,0,0,410,0,0,0,0,0,0,0,0,43,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,58
Cupriavidus metallidurans,0,22,0,26,0,0,0,0,0,16,37,2872,0,16,0,13,33,10,0,0,58,28,0,19,5126,44,16,26,37,118,10,214,0,259,118,0,1805,0,525,17,563,18,361,527,367,174,17,0,400,65481,26,0,126,104,0,0,0,98,0,8468,24,50,288,33,0,12,0,33,10,73,31,138,22,36,0,23,34,0,20,15,16,221,73,38,48,46,56,34,10,0,39,18,12,379,14,0
Porphyromonas uenonis_A,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,243,0,0,0,0,0,0,11,0,38,0,148,148,0,0,0,0,5292,0,33,189,53,0,171,14081,107,23388,0,785,0,954,0,64,11,0,0,504,416,0,0,75,49,0,16,134,0,0,41,0,0,60,0,0,25,0,0,0,0,0,34,6976,0,0,0,0,343,0,329,0,0,243,394,0,0,680,0,401,0,0,33
Collinsella sp900541725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,113,0,0,0,0,0,290,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,196,0,51
Collinsella sp900553215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,400,0,0,0,18,0,0,0,0,0,0,0,0,0,167,0,31,0,54,0,0,28,0,0,155,0,0,0,0,0,0,0,0,0,0,208,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,91,0,0,0,0,0,0,0,0,0,0,0,269,0,157
UBA4372 sp900543815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,69,0,0,0,46,0,0,0,0,54,0,0,24,30,0,0,18,0,0,0,0,17,0,39,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Desulfovibrio fairfieldensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,47,0,0,0,0,0,14,274,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collinsella sp900754075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,196,0,0,0,0,0,290,0,0,0,0,0,0,0,0,47,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,265
CAG-110 sp900551495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
Roseburia sp900756925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7126,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,529,0,115,10,120,13,116,0,0,12,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,318
Chimaeribacter arupi,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,30,0,0,0,0,0,37,0,11593,0,0,0,12,0,0,0,0,0,14,0,30,0,232,0,48,0,10,115,0,82,0,0,196,2274,0,0,0,0,0,0,0,0,0,196,0,159,13,0,0,0,0,545,45,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,11,0,0,0,0,0,0,96,0,0
Capnocytophaga ochracea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,35,0,0,21,0,0,0,26,0,180,12,0,0,10,0,20,38,0,0,0,0,0,0,0,163,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,17,0,0
Phascolarctobacterium_A succinatutens_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26345,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,46,0,0,688,0,285,186,218,0,64,0,0,0,17,0,1314,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,12,0,0,0,0,203
UMGS403 sp900540865,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,14,0,18,0,0,0,0,0,18,510,0,0,0,0,0,0,0,0,0,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,91
Dialister sp900547785,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,130,0,0,0,0,0,0,334,0,57,0,17,0,951,0,0,0,185,0,0,194,20,0,17,6951,0,845,0,21,0,164,0,109,14,0,0,221,1272,0,0,0,930,0,32,0,0,0,96,0,0,0,0,0,564,0,0,0,194,0,41,1047,0,17,0,0,17,0,100,14,0,154,107,0,0,169,0,299,26,20,65
Schaedlerella glycyrrhizinilytica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1291,0,0,0,0,0,0,0,0,0,0,0,56,81,0,0,0,27,0,0,2675,0,2277,35,450,0,218,0,0,77,0,0,909,0,0,0,0,0,0,0,0,30,0,20,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,11,0,27,0,16,1223,0,0,0,0,0,0,0,0,0,0,12,178,0,1459
CAG-273 sp000437855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,97,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pantoea conspicua,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,55,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,93,0,60,0,38,0,63,0,19,96,22,218,0,0,300,3135,0,0,0,0,0,0,0,0,0,261,0,0,12,0,0,0,0,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0
UMGS124 sp900539345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,16,0,0,0,0,12,0,0,0,0,0,0,311,0,67,0,0,0,16,0,0,68,0,0,186,17,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,124,0,13
CAG-81 sp900066785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,6825,0,0,0,0,0,0,23,0,0,0,0,0,147,0,0,0,49,0,0,2781,0,1389,49,3556,63,1253,0,0,27,98,0,5976,23,0,0,21,50,0,0,0,363,0,954,0,0,155,31,0,84,0,0,0,82,0,0,34,46,0,0,19,0,1333,0,70,62395,14,0,0,0,18,0,0,0,0,0,0,1267,0,24564
UMGS1387 sp900551295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,147,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
UBA6382 sp900557555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9449,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,267,0,0,370,0,675,0,2540,0,938,0,12,560,13,0,4922,243,0,0,0,0,0,0,0,140,0,587,0,62,0,0,0,0,0,0,0,346,0,0,0,41,0,0,25,0,0,0,24,103,0,0,0,0,0,0,0,0,11,0,0,143,0,760
UMGS1649 sp900553785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,12
Lactobacillus hominis,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,20,0,0,0,0,0,99,0,11,0,11,0,0,0,0,22,0,23,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
Collinsella sp900766165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,531,0,0,0,0,0,465,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,0,197
CAG-617 sp900553285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4838,0,10,0,34,0,122,0,0,75,0,0,107,24,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124
Erysipelatoclostridium sp002160495,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,566,0,0,0,0,0,0,0,3258,0,0,0,0,34,0,0,0,30,0,0,139,0,57,0,67,0,108,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,261
UBA2882 sp900549665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1295,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,97,0,0,4367,0,34,0,163,0,200,0,0,14,0,0,143,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,971
RC9 sp900769905,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,307,0,0,0,0,0,0,12,88,0,0,16,26,124,0,0,0,308,0,0,739,0,32,0,1649,0,591,0,26,0,52,0,114,69,0,0,33,23,0,0,0,359,0,30,0,0,0,0,0,0,13,0,0,424,0,0,0,18,0,17,68,0,0,0,0,435,15,0,0,0,50,29,0,0,67,0,0,0,0,181
Lactobacillus helveticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,186,0,0,0,17,0,0,0,0,0,0,0,373,0,29,0,0,0,0,0,0,127,0,0,24,0,0,0,0,0,0,0,0,0,0,126,0,19,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,70
UCG-010 sp003150215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,945,0,0,0,24,0,34,0,0,0,0,0,17,86,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,29
Peribacillus simplex,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,26,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,18,0,0,36,0,0,0,0,0,0,0,0,14,0,0,0,16,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA7057 sp900542735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAG-485 sp900760815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,509,0,30,0,0,69,0,0,101,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ureaplasma sp900544585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,8034,29,15,0,0,0,65,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adlercreutzia celatus_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,91,0,0,0,24,0,22,0,0,106,0,0,18,120,0,0,0,0,0,0,0,0,0,16,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,12,0,387
Eubacterium_R sp900539325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,97,0,208,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580,0,0,0,0,0,0,0,0,0,0,0,226,0,0,0,0,217
CAG-488 sp000434915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,0,13,0,0,0,31,0,0,0,0,0,37,128,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA1394 sp900538575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,772,0,107,0,144,0,26,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,73
Collinsella sp900540985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,173,0,40,0,33,0,231,0,0,0,0,0,294,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,315
CAG-269 sp001916005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella sp002251295,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,33302,0,0,0,0,0,0,0,0,0,0,12,10,719,0,0,0,403,117,0,9488,0,10772,0,16656,0,6541,0,0,39495,31,0,30417,0,0,0,109,0,0,0,0,162,0,5722,0,448,0,0,0,0,0,0,0,365,0,42,0,97,0,0,33,0,23,15,146,200,0,0,0,0,17,24,0,0,46,0,0,369,0,114
Zag1 sp000438175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,47,0,0,0,0,0,118,0,0,0,0,0,1030,11,0,0,0,0,0,0,0,18,0,62,0,0,0,0,0,0,0,5941,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19451
Succinivibrio sp000431835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UMGS1224 sp900549775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,154,0,0,0,0,0,18,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431
Collinsella sp900554985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,789,0,394,0,276,0,0,0,0,0,255,0,0,0,0,0,0,0,0,29,0,87,0,220,0,20,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,159,0,923
