name,Negative_0705,Negative_0805,Negative_1305,Negative_2504,Negative3_0605,NegativeSab_0905,Negcontrole_librrun,PEDI00208_Rand,PEDI00209_Rand,PEDI00210_Rand,PEDI00211_Rand,PEDI00212_Rand,PEDI00213_Rand,PEDI00214_Rand,PEDI00216_Rand,PEDI00217_Rand,PEDI00218_Rand,PEDI00221_Rand,PEDI00232_Rand,PEDI00237_Rand,PEDI00238_Rand,PEDI00239_Rand,PEDI00240_Rand,PEDI00241_Rand,PEDI00242_Rand,PEDI00243_Rand,PEDI00244_Rand,PEDI00245_Rand,PEDI00246_Rand,PEDI00247_Rand,PEDI00248_Rand,PEDI00249_Rand,PEDI00250_Rand,PEDI00251_Rand,PEDI00252_Rand,PEDI00257_Rand,PEDI00261_Rand,PEDI00264_Rand,PEDI00268_Rand,PEDI00270_Rand,PEDI01152_Rand,PEDI01153_Rand,PEDI01154_Rand,PEDI01160_Rand,PEDI01161_Rand,PEDI01162_Rand,PEDI01163_Rand,PEDI01164_Rand,PEDI01165_Rand,PEDI01167_Rand,PEDI01169_Rand,PEDI01172_Rand,PEDI01174_Rand,PEDI01178_Rand,PEDI01181_Rand,PEDI01183_Rand,PEDI01184_Rand,PEDI01185_Rand,PEDI01187_Rand,PEDI01189_Rand,PEDI01192_Rand,PEDI01193_Rand,PEDI01195_Rand,PEDI01196_Rand,PEDI01197_Rand,PEDI01198_Rand,PEDI01199_Rand,PEDI01200_Rand,PEDI01201_Rand,PEDI01202_Rand,PEDI01203_Rand,PEDI01204_Rand,PEDI01206_Rand,PEDI01207_Rand,PEDI01208_Rand,PEDI01209_Rand,PEDI01210_Rand,PEDI01212_Rand,PEDI01213_Rand,PEDI01214_Rand,PEDI01215_Rand,PEDI01216_Rand,PEDI02946_Rand,PEDI02947_Rand,PEDI02949_Rand,PEDI02951_Rand,PEDI02958_Rand,PEDI02963_Rand,PEDI02964_Rand,PEDI02966_Rand,PEDI02991_Rand,PEDI02994_Rand,PEDI02995_Rand,PEDI02999_Rand,PEDI03000_Rand,Positive_1305
Alkalihalobacillus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3586,0,0,0,0,11,0,0,0,0,0,0,13,0,0,0,15,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ruminococcus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3116,0,0,0,0,0,0,0,14,0,0,0,0,120,0,0,0,45,0,0,3731,0,2486,0,669,0,314,0,0,40,10,0,583,14,0,0,10,0,0,0,0,12,0,10,0,0,0,0,0,34,0,0,0,0,0,0,0,13,0,0,20,0,20,0,0,21,0,0,0,0,0,0,0,0,91,0,0,0,0,1519
Emergencia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3813,0,0,0,0,0,0,0,17,0,0,0,0,152,0,0,0,217,0,0,27617,0,332,0,1087,0,1049,0,19,0,31,0,700,564,0,0,54,29,0,0,0,17,0,224,0,0,0,29,0,24,0,0,0,14,0,0,0,30,0,0,13,0,30,0,20,361,0,0,0,0,0,58,0,0,79,0,16,21,0,4284
UMGS363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,196,0,32,0,34,0,52,0,0,0,0,0,125,28,0,0,0,60,0,0,0,0,0,13,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,20,0,0,0,0,102
Senegalimassilia,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,13844,0,0,0,0,0,0,0,581,0,0,0,60,29,0,0,0,0,0,0,1582,12,285,0,3236,49,5857,41,79,1476,29,0,5139,616,0,0,437,312,0,0,0,758,20,11715,0,75,0,778,0,0,0,0,0,51,0,86,45,127,0,11,125,0,152,42,87,149,20,0,0,0,79,0,0,0,45,0,89,3210,0,6257
Paenisporosarcina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,49,0,0,16,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cardiobacterium,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,33,0,0,0,0,0,0,0,130,0,0,0,0,0,0,18,0,0,0,0,48,0,0,0,18,0,12,27,0,0,0,0,10,2680,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0
Veillonella_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8042,0,83,0,18,0,0,0,0,0,27,0,0,877,34,81,714,0,0,390,94,0,75,0,338,0,843,0,77,190,0,115,423,0,141,19,0,419,39,0,0,0,0,92,984,23,61,0,0,0,0,0,414,0,0,15546,0,1069,12,39,0,619,118,0,22,0,11248,324,0,0,2107,0,18,33,0,0,11,0,0,631,0,72
Mixta,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,40,0,0,0,0,0,0,0,273,0,0,0,0,0,0,10,0,0,0,0,35,0,40,11,98,0,15,53,12,286,0,0,200,2350,0,0,0,0,0,0,0,0,0,162,0,23,0,0,0,0,0,112,342,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,19,0,0
Metamycoplasma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kocuria,0,0,0,0,0,19,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,45,0,0,13,61,0,34,19,40,10,12,12,94,1551,0,64,114,15,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,16,0,46,0,0,0,0,0,0,0,0,0,0,0,79,0,0
Paenibacillus,0,0,0,0,0,0,0,0,14,0,0,172,0,0,0,0,265,0,0,0,0,0,16,13,26299,0,0,0,28,60,0,0,0,69,412,0,669,0,2270,63,342,0,80,276,0,4949,0,0,511,1445,0,0,0,0,0,0,0,66,0,574,0,982,179,117,0,0,0,30,0,40,0,158,10,0,0,0,14,0,0,0,12,2387,0,0,0,13,0,13,0,0,0,0,0,361,0,58
HGM12713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,21,0,30,0,14,0,34,0,0,0,0,0,21,205,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,15
HGM12657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
Pseudobutyrivibrio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,25,0,0,93,0,30,0,56,0,19,0,0,10,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176
Chimaeribacter,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,69,0,0,0,0,0,37,0,11757,0,0,0,17,11,0,10,0,0,39,0,61,0,264,0,63,0,19,126,26,356,0,0,269,4214,0,0,0,0,0,0,0,0,0,385,0,179,24,0,0,0,0,668,57,14,0,11,0,0,0,0,0,0,0,0,0,90,0,0,0,0,13,0,0,0,0,0,0,132,0,0
CAG-617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,26,14,0,5283,0,19,0,167,0,261,0,0,241,0,0,430,446,0,0,0,0,0,0,0,48,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448
Acetivibrio_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1791,0,0,0,0,0,0,0,177,0,0,0,58,92,0,0,0,58,0,0,3303,0,995,0,847,0,405,0,0,44,0,0,357,0,0,0,17,15,0,0,0,33,0,33,0,0,0,0,0,22,0,0,0,0,0,0,0,15,0,0,41,0,0,0,0,522,11,0,0,0,0,0,0,0,15,0,0,18,0,990
Roseburia,0,0,0,0,0,0,0,0,0,0,0,12,0,0,17,0,115289,0,0,0,0,0,0,0,2720,0,0,0,154,8264,0,0,0,196,0,0,21471,12,8962,86,52787,106,29488,0,37,640,25,0,35537,187,0,0,207,179,0,0,0,129,0,679,0,241,71,65,0,12935,0,11,0,77,0,11,43,157,0,0,1071,55,1534,87,58,7073,23,0,0,0,39,42,0,0,118,0,46,240,32,127924
UMGS1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,15,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
Negativibacillus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1553,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,65,0,0,2377,0,3441,0,2743,0,426,0,0,10,0,0,642,100,0,0,18,0,0,0,0,18,0,125,0,0,0,0,0,0,0,0,0,29,0,0,0,15,0,0,10,0,20,0,0,184,0,0,0,0,0,0,0,0,13,0,0,0,0,3290
CAG-611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,20,0,16,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,33
UMGS1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576,0,0,0,0,0,0,0,24728,0,0,22,51,133,0,0,0,312,0,0,15103,0,1565,19,981,0,1008,643,0,3593,0,0,1601,0,0,0,27,0,0,0,0,0,0,715,0,923,12,108,0,0,18,2736,0,0,0,10,0,0,0,0,17,0,53,0,23,696,0,0,38,54,0,26,0,0,0,0,30,1387,0,5258
UMGS1540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,26,0,0,23,0,17,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,76
UMGS1490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,17,0,0,0,0,13,0,0,0,0,0,0,17,0,0,0,0,0,36,0,0,0,0,0,14,438,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaerococcus,0,0,0,0,0,0,0,16,0,732,0,2175,55,700,38,4756,1319,124,37,25,0,6516,0,7849,1402,2697,170,17069,21494,207191,0,55,11,1454517,12920,1720,96807,6616,10387,1519,494906,4874,41509,3884,45406,2176,23832,0,550,2769,8055,0,98467,53863,0,88,318,145701,269,42524,2659,94,2672,6213,300,205,12351,541,258,111077,0,2837,2722,18351,43,376,285358,218,1908,1128,358,67390,40510,18716,2148,16,44531,44004,58,68,32630,1449,31042,55,202,272
Salinicola,0,0,0,0,0,15,105,0,0,0,0,145,0,0,0,0,214,0,0,0,0,0,12,0,176,0,0,0,0,14,0,55,0,15,0,0,770,0,62,0,38,0,83,72,57,12,0,0,177,9172,0,0,13,12,0,0,0,12,0,507,0,12,30,0,0,0,0,0,0,10,0,14,0,0,0,0,0,0,67,0,10,119,0,0,0,0,0,0,0,0,0,0,0,62,0,80
CAAFZY01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319
UMGS1670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4873,0,0,0,0,0,0,0,15,0,0,0,10,59,0,0,0,63,30,0,2505,0,301,0,322,0,145,0,0,0,0,0,749,0,0,0,0,25,0,0,0,18,0,31,0,0,0,0,0,39,0,0,0,62,0,0,0,11,0,0,14,0,97,0,0,35,0,0,0,0,13,0,0,0,19,0,0,19,0,5185
UBA7642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,15,0,0,0,0,94,0,131,0,48,0,0,56,0,0,11,0,0,0,0,0,0,0,0,0,0,70,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,10,0,15
UBA7160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35575,0,0,0,0,0,0,0,0,0,0,0,59,1707,0,0,0,234,0,0,79389,0,2135,13,1340,21,2319,0,0,75,12,0,4992,15,0,0,43,156,0,0,0,80,0,380,0,0,46,30,0,53,0,0,0,23,0,0,19,30,0,0,103,0,66,42,47,2111,15,0,0,0,18,0,0,0,48,0,19,71,0,26623
Mesosutterella,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,146,0,0,0,0,0,0,0,48,0,0,0,0,0,0,13,0,0,0,0,39,0,22,0,23,0,25,65,15,0,0,0,22,3287,0,0,0,0,0,0,0,0,0,132,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23792,35,95,0,0,0,0,0,0,0,0,0,29,0,25
UMGS2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraprevotella,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,24461,10,0,0,0,0,0,0,87,0,0,32,71,565,0,0,0,451,106,0,57604,0,9918,247,20446,16,7610,0,24,14897,102,0,16462,550,0,0,144,94,0,0,0,185,0,8865,0,185,94,17,0,19,0,7183,12,241,0,43,0,49,0,0,104,0,398,0,40,1220,31,0,10,0,102,16,0,0,20,0,49,800,0,17266
Gordonibacter,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,595,0,0,0,0,0,0,0,33,0,0,0,0,142,0,15,0,83,0,0,671669,0,2871,62,35,0,1241,10,12,457,0,0,135,1725,0,0,57,0,0,0,0,0,0,357,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,201,0,0,0,0,0,12,0,0,0,0,0,123,0,4909
UBA940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,0,0,0,95,0,141,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
UC5-1-2E3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,28,0,0,1045,0,36,0,238,0,91,0,0,0,0,0,99,86,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,162
Veillonella,0,0,0,0,0,0,0,96,88,403,50,278,79,16,46,750,64089,0,0,0,0,0,29,315,933,1074,0,34,26525,2801,82,15,0,134503,146870,31,9516,19,210554,53,875977,228,14139,291,1180,81671,63,72,251928,979,12,0,9234,224,0,0,21,17183,87,3070,1256,4697,4101,21,29,1649,15,5799,14,1376,0,314,69,755,71,14,780,0,3819,391,2213,328794,75,186,188,10,155,34,0,33,51,0,37,224787,14,5578
Lysinibacillus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1207,0,0,0,0,0,0,0,256,0,0,0,0,14,0,0,0,37,0,0,4333,0,303,24,2853,0,1242,338,0,2362,0,0,589,13,0,0,0,0,0,0,0,0,0,1079,0,136,719,0,0,0,0,893,0,0,0,0,0,0,0,0,0,0,38,0,0,153,0,0,0,0,0,0,0,0,0,0,0,10,0,1336
Phocaeicola,0,0,0,0,0,0,0,0,0,1199,0,615,0,140,0,686,216238,605,0,0,295,0,0,520,3005,99,179,33,76,1340,14,0,0,11381,766,12,296772,210,23649,1686,1515489,1356,1887226,56,133,835377,279,0,1132248,1421,0,0,5552,9398,0,0,16,868,24,1305020,12,402,893,1189,0,1688,74,37940,88,565,0,952,544,143,94,12,10457,191,71483,335,649,20536,288,156,534,0,11487,129,0,0,272,149,3180,1543,24,1493222
Mycobacterium,0,0,0,0,0,0,13,0,0,0,0,105,0,0,0,14,15,0,0,0,0,0,0,0,164,0,0,0,0,0,0,45,0,0,12,0,64,0,36,0,73,0,33,48,37,35,14,0,112,4621,0,0,11,0,0,0,0,12,0,382,0,0,0,13,0,0,0,0,0,16,0,15,0,29,0,0,0,10,14,13,0,40,0,0,10,0,0,0,0,0,0,0,0,97,0,0
TF01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22701,0,0,0,0,0,0,12,6976,0,0,19,98,1132,0,0,0,224,0,18,27923,0,5154,20,2065,20,4691,0,16,109,36,0,3991,75,0,0,155,73,0,0,0,95,0,438,0,0,26,47,0,570,16,43,0,51,0,0,27,35,0,0,196,0,126,0,0,2106,0,36,0,0,109,16,0,0,56,0,20,608,0,72061
Ligilactobacillus,0,0,0,0,0,0,0,0,0,0,3491,176,0,0,0,0,379,0,0,0,0,0,0,0,85809,0,0,0,1174,260,0,0,0,278,25,65,7557,46,197,0,490,0,1761,13,0,1603,241,132,107,159,12,0,87,34,0,0,0,609,0,1376,0,22,27335,24,0,0,26,58,0,96,0,20,0,256,0,0,40,0,158,16,0,187,18,0,0,0,107,17,0,0,11,0,14,1375,0,319
Victivallis,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,55,0,0,0,0,0,0,0,64,0,0,0,0,0,0,17,0,14,0,0,580,0,25,0,50,0,40,28,16,32,0,0,327,2722,0,0,0,0,0,0,0,0,0,177,0,11,12,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,34,0,17
Nesterenkonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,29,113,0,0,11,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,31,0,0
Faecalimonas,0,0,0,0,0,0,0,0,0,35,0,0,0,0,89,16,11367,0,0,0,0,0,0,10,6757,16,0,71,57610,467,27,0,0,8591,54,34,25403,60,16345,484,265652,0,2081,392,15,2295,0,0,150981,0,0,0,527,3283,0,0,0,88,0,11521,0,442,39,261,0,498,0,1042,0,20,0,38,0,328,88,0,113,0,46,0,91,11439,25,14,156,0,29,16,0,0,24,13,526,609,0,8247
UBA7488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,21,48,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
Mediterraneibacter_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48844,0,0,0,0,0,0,0,2414,0,0,0,101,656,0,0,0,470,0,15,7270,0,4178,53,3793,0,1054,0,0,0,0,0,2729,0,0,0,28,63,0,0,0,139,0,303,0,0,0,34,0,29,0,0,0,0,0,0,0,14,0,0,32,0,49,0,0,5856,0,0,0,0,30,0,0,0,42,0,21,781,0,4423
Risungbinella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,10,0,0,0,18,0,0,21,0,0,0,0,0,11,0,0,0,0,0,24,12,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acetatifactor,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,120244,17,0,0,0,0,0,0,145,0,0,0,87,1015,0,0,0,114,0,0,6153,0,2322,26,3185,321,69423,0,0,136,120,0,5318,1521,0,0,49,1065,0,0,0,493,0,1239,0,26,21,13,0,3712,12,13,17,56,0,0,26,290,0,0,85,0,76,38,0,3520,12,0,0,0,0,31,0,0,69,0,35,152,0,225531
Clostridium_AQ,0,0,0,0,0,0,0,0,0,45,15,0,0,0,1653,30,100649,0,0,0,66,0,0,12,25485,14,0,277,157,567,0,0,0,4175,0,223,7376424,13,58586,1093,7072,0,19804,0,12,1185,40,0,51187,105,0,0,462,70,0,0,0,185,0,57638,0,27,249,220,0,53,0,947,0,106,0,40,26,63,48,57,444,34,93,0,74,30315,387,36,1358,0,2729,39,0,0,12,22,1626,338,0,5093
Intestinibacter,0,0,0,0,0,0,0,0,0,0,11,4446,0,0,10,0,16749,0,0,0,0,0,0,0,328,0,0,0,1975,21,0,0,0,108,87,0,318866,0,162,0,19622,19,2118,0,14,0,33,0,1568,49,0,0,388,332,0,0,0,33,0,1202,0,0,378,64,0,260,0,27336,57,16,0,0,0,31,0,0,85,0,198,14,0,12957,12,0,0,75,1005,0,0,0,0,15,132,1203,0,132
UBA1390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,0,0,0,0,0,0,0,98,0,0,0,0,25,0,0,0,11,0,0,576,0,105,0,34,0,128,0,0,0,0,0,173,41,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,297
UMGS966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3452,0,0,0,0,0,0,0,1363,0,0,0,0,24,0,0,0,0,0,0,878,0,27,0,26,0,2737,0,0,27,0,0,31,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1107
Pyramidobacter,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,11,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,16,0,28,0,0,0,0,0,23,579,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA2804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697,0,0,0,0,16,0,0,0,0,0,0,20,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clostridium_AA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,156,0,0,0,0,47,0,0,0,34,0,0,20,0,21,0,79,0,21,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,10,0,0,0,0,0,0,0,11
CAG-878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,31,0,0,0,0,47,0,28,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0
CAG-488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2039,0,0,0,0,0,0,0,10,0,0,0,0,61,0,0,0,42,0,0,2064,0,89,0,394,68,124,0,0,0,0,0,93,311,0,0,0,40,0,0,0,11,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,179,0,0,0,0,0,0,0,0,27,0,0,61,0,386
CAG-977,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,63,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,338,0,0,0,27,0,0,13,0,0,0,0,0,722,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
Halorubrum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,390,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
Actinobaculum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,211,0,0,22,0,0,0,0,0,36,0,0,0,0,87,0,95,0,0,0,0,0,0,0,36,13,0,0,0,0,0,0,0,0,0,12,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,28,0,0,0,0,0,19,0,0,0,0,0,12,0,255
CAG-873,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,948,0,0,0,0,0,0,0,329,0,0,0,88,45,0,0,0,113,37,0,3157,0,1002,0,450,0,733,16,28,860,0,0,563,2121,0,0,13,10,0,0,0,25,0,1751,0,72,17,19,0,0,0,138,0,50,0,31,0,0,0,0,22,0,14,0,0,1652,11,0,0,0,13,0,0,0,12,0,0,156,0,721
